行ID,ファイル名,言語,ページ,番号,日本語,翻訳
3777,英語_pdfplumber_抽出_最終版.csv,英語,13,12.0,後片付け,Cleanup
3778,英語_pdfplumber_抽出_最終版.csv,英語,13,13.0,救急箱,First aid kit
3779,英語_pdfplumber_抽出_最終版.csv,英語,13,14.0,絆創膏,Adhesive plaster
3780,英語_pdfplumber_抽出_最終版.csv,英語,13,15.0,体調,Physical condition
3781,英語_pdfplumber_抽出_最終版.csv,英語,13,16.0,血,Blood
3782,英語_pdfplumber_抽出_最終版.csv,英語,13,17.0,熱中症,Heatstroke
3783,英語_pdfplumber_抽出_最終版.csv,英語,13,18.0,吐き気,Nausea
3784,英語_pdfplumber_抽出_最終版.csv,英語,13,19.0,嘔吐（する）,Vomiting (Vomit)
3785,英語_pdfplumber_抽出_最終版.csv,英語,13,20.0,足がつる,Have a leg cramp
3786,英語_pdfplumber_抽出_最終版.csv,英語,13,21.0,気分が悪い,Feel sick
3787,英語_pdfplumber_抽出_最終版.csv,英語,13,22.0,寝不足,Lack of sleep
3788,英語_pdfplumber_抽出_最終版.csv,英語,13,23.0,安全ネット,Safety net
3789,英語_pdfplumber_抽出_最終版.csv,英語,13,24.0,安全点検,Safety inspection
3790,英語_pdfplumber_抽出_最終版.csv,英語,14,1.0,KY活動（危険予知活動）,KY Activities (Hazard prediction activities)
3791,英語_pdfplumber_抽出_最終版.csv,英語,14,2.0,危険,Hazard
3792,英語_pdfplumber_抽出_最終版.csv,英語,14,3.0,ぶつかる,Bump into
3793,英語_pdfplumber_抽出_最終版.csv,英語,14,4.0,当たる,Hit
3794,英語_pdfplumber_抽出_最終版.csv,英語,14,5.0,下敷きになる,Become trapped under
3795,英語_pdfplumber_抽出_最終版.csv,英語,14,6.0,打つ,Strike
3796,英語_pdfplumber_抽出_最終版.csv,英語,14,7.0,バランスを崩す,Lost one's balance
3797,英語_pdfplumber_抽出_最終版.csv,英語,14,8.0,倒れる,Collapse
3798,英語_pdfplumber_抽出_最終版.csv,英語,14,9.0,転落（する）,Falling off ( Fall off)
3799,英語_pdfplumber_抽出_最終版.csv,英語,14,10.0,指差呼称,Pointing and calling
3800,英語_pdfplumber_抽出_最終版.csv,英語,14,11.0,ヒヤリハット,"""Hiyari-Hatto"" (Near-miss incident)"
3801,英語_pdfplumber_抽出_最終版.csv,英語,14,12.0,原因,Cause
3802,英語_pdfplumber_抽出_最終版.csv,英語,14,13.0,対策,Countermeasure
3803,英語_pdfplumber_抽出_最終版.csv,英語,14,14.0,落下（する）,Falling (Fall)
3804,英語_pdfplumber_抽出_最終版.csv,英語,14,15.0,墜落（する）,Falling down (Fall down)
3805,英語_pdfplumber_抽出_最終版.csv,英語,15,1.0,作業着,Work clothes
3806,英語_pdfplumber_抽出_最終版.csv,英語,15,2.0,作業服,Work uniform
3807,英語_pdfplumber_抽出_最終版.csv,英語,15,3.0,作業靴,Work shoes
3808,英語_pdfplumber_抽出_最終版.csv,英語,15,4.0,手袋,Gloves
3809,英語_pdfplumber_抽出_最終版.csv,英語,15,5.0,帽子,Cap
3810,英語_pdfplumber_抽出_最終版.csv,英語,15,6.0,保護帽（ヘルメット）,Safety helmet (Helmet)
3811,英語_pdfplumber_抽出_最終版.csv,英語,31,7.0,保護帽（ヘルメット）,Safety helmet (Helmet)
3812,英語_pdfplumber_抽出_最終版.csv,英語,15,7.0,保護具,Protective equipment
3813,英語_pdfplumber_抽出_最終版.csv,英語,15,8.0,あごひも,Chin strap
3814,英語_pdfplumber_抽出_最終版.csv,英語,15,9.0,ボタン,Button
3815,英語_pdfplumber_抽出_最終版.csv,英語,15,10.0,ポケット,Pocket
3816,英語_pdfplumber_抽出_最終版.csv,英語,15,11.0,保護メガネ,Safety glasses
3817,英語_pdfplumber_抽出_最終版.csv,英語,15,12.0,マスク,Mask
3818,英語_pdfplumber_抽出_最終版.csv,英語,15,13.0,耳栓,Earplugs
3819,英語_pdfplumber_抽出_最終版.csv,英語,15,14.0,安全靴,Safety shoes
3820,英語_pdfplumber_抽出_最終版.csv,英語,15,15.0,墜落制止用器具（安全 帯）,Fall protection equipment (Safety belt)
3821,英語_pdfplumber_抽出_最終版.csv,英語,16,16.0,業務,Work
3822,英語_pdfplumber_抽出_最終版.csv,英語,16,17.0,時間厳守,Punctuality
3823,英語_pdfplumber_抽出_最終版.csv,英語,16,18.0,予定,Schedule
3824,英語_pdfplumber_抽出_最終版.csv,英語,16,19.0,日付,Date
3825,英語_pdfplumber_抽出_最終版.csv,英語,16,20.0,準備（する）,Preparation (Prepare)
3826,英語_pdfplumber_抽出_最終版.csv,英語,16,21.0,会議,Meeting
3827,英語_pdfplumber_抽出_最終版.csv,英語,16,22.0,朝礼,Morning meeting
3828,英語_pdfplumber_抽出_最終版.csv,英語,16,23.0,報告書,Report
3829,英語_pdfplumber_抽出_最終版.csv,英語,16,24.0,マニュアル,Manual
3830,英語_pdfplumber_抽出_最終版.csv,英語,16,25.0,作業手順書,Operating procedures
3831,英語_pdfplumber_抽出_最終版.csv,英語,16,26.0,調子,Condition
3832,英語_pdfplumber_抽出_最終版.csv,英語,17,1.0,立入禁止,DO NOT ENTER
3833,英語_pdfplumber_抽出_最終版.csv,英語,17,2.0,禁煙,NO SMOKING
3834,英語_pdfplumber_抽出_最終版.csv,英語,17,4.0,駐車禁止,NO PARKING
3835,英語_pdfplumber_抽出_最終版.csv,英語,17,5.0,足もと注意,WATCH YOUR STEP
3836,英語_pdfplumber_抽出_最終版.csv,英語,17,6.0,開口部注意,DANGER OPEN HOLE
3837,英語_pdfplumber_抽出_最終版.csv,英語,17,7.0,感電注意,DANGER ELECTRIC SHOCK RISK
3838,英語_pdfplumber_抽出_最終版.csv,英語,17,8.0,堕落注意,DANGER FALL HAZARD(cid:9)
3839,英語_pdfplumber_抽出_最終版.csv,英語,17,9.0,頭上注意,WATCH YOUR HEAD
3840,英語_pdfplumber_抽出_最終版.csv,英語,17,10.0,警報設備,ALARM SYSTEM
3841,英語_pdfplumber_抽出_最終版.csv,英語,18,12.0,AED設置場所,AED INSIDE
3842,英語_pdfplumber_抽出_最終版.csv,英語,18,13.0,保護帽着用,WEAR SAFETY HELMET
3843,英語_pdfplumber_抽出_最終版.csv,英語,18,14.0,安全帯使用,WEAR SAFETY HARNESS
3844,英語_pdfplumber_抽出_最終版.csv,英語,18,15.0,昇降階段,STAIRWAY
3845,英語_pdfplumber_抽出_最終版.csv,英語,20,15.0,昇降階段,Stairway
3846,英語_pdfplumber_抽出_最終版.csv,英語,18,16.0,休憩所,BREAK AREA
3847,英語_pdfplumber_抽出_最終版.csv,英語,18,17.0,最大積載荷重,MAXIMUM LOAD CAPACITY
3848,英語_pdfplumber_抽出_最終版.csv,英語,18,18.0,喫煙所,SMOKING AREA
3849,英語_pdfplumber_抽出_最終版.csv,英語,18,19.0,整理整頓,KEEP IN ORDER
3850,英語_pdfplumber_抽出_最終版.csv,英語,18,20.0,安全通路,SAFETY PASSAGE
3851,英語_pdfplumber_抽出_最終版.csv,英語,19,1.0,三連クランプ,Triple clamp
3852,英語_pdfplumber_抽出_最終版.csv,英語,19,2.0,ベルトコンベア （ベルコン）,Conveyor belt
3853,英語_pdfplumber_抽出_最終版.csv,英語,19,3.0,かけや,Wooden mallet
3854,英語_pdfplumber_抽出_最終版.csv,英語,47,4.0,かけや,Wooden mallet
3855,英語_pdfplumber_抽出_最終版.csv,英語,19,4.0,ランマ,Rammer
3856,英語_pdfplumber_抽出_最終版.csv,英語,19,5.0,自在クランプ,Swivel clamp
3857,英語_pdfplumber_抽出_最終版.csv,英語,19,6.0,キャッチクランプ,Catch clamp
3858,英語_pdfplumber_抽出_最終版.csv,英語,19,7.0,吊り上げ用クランプ,Lifting clamp
3859,英語_pdfplumber_抽出_最終版.csv,英語,19,8.0,直交クランプ,Fixed clamp
3860,英語_pdfplumber_抽出_最終版.csv,英語,19,9.0,フック,Hook
3861,英語_pdfplumber_抽出_最終版.csv,英語,31,6.0,フック,Hook
3862,英語_pdfplumber_抽出_最終版.csv,英語,19,10.0,ストレートシャックル,Straight shackle
3863,英語_pdfplumber_抽出_最終版.csv,英語,20,11.0,滑車,Pulley
3864,英語_pdfplumber_抽出_最終版.csv,英語,20,12.0,クレーン,Crane
3865,英語_pdfplumber_抽出_最終版.csv,英語,20,13.0,移動式クレーン,Mobile crane
3866,英語_pdfplumber_抽出_最終版.csv,英語,20,14.0,介しゃくロープ,Guide rope
3867,英語_pdfplumber_抽出_最終版.csv,英語,20,16.0,筋かい止めピン,Cross bracing pin
3868,英語_pdfplumber_抽出_最終版.csv,英語,20,17.0,脚柱ジョイント,Leg column joint
3869,英語_pdfplumber_抽出_最終版.csv,英語,20,18.0,連結ピン,Coupling pin
3870,英語_pdfplumber_抽出_最終版.csv,英語,20,19.0,ジョイント金具,Joint fitting
3871,英語_pdfplumber_抽出_最終版.csv,英語,20,20.0,レバーブロック,Lever block
3872,英語_pdfplumber_抽出_最終版.csv,英語,20,21.0,電動のこ（丸のこ）,Electric saw (Circular saw)
3873,英語_pdfplumber_抽出_最終版.csv,英語,21,22.0,モンキースパナ,Adjustable wrench
3874,英語_pdfplumber_抽出_最終版.csv,英語,21,23.0,親綱支柱,Main rope post
3875,英語_pdfplumber_抽出_最終版.csv,英語,21,24.0,ブラケット,Bracket
3876,英語_pdfplumber_抽出_最終版.csv,英語,21,25.0,梯子,Ladder
3877,英語_pdfplumber_抽出_最終版.csv,英語,22,1.0,親綱,Main rope
3878,英語_pdfplumber_抽出_最終版.csv,英語,22,2.0,建枠（ビティ）,Standard scaffold frame (Beatty frame)
3879,英語_pdfplumber_抽出_最終版.csv,英語,22,3.0,メッシュシート,Mesh sheet(cid:9)
3880,英語_pdfplumber_抽出_最終版.csv,英語,22,4.0,防音パネル,Soundproof panel
3881,英語_pdfplumber_抽出_最終版.csv,英語,22,5.0,朝顔材,Protective shelf
3882,英語_pdfplumber_抽出_最終版.csv,英語,22,6.0,架空線,Overhead power line
3883,英語_pdfplumber_抽出_最終版.csv,英語,22,7.0,幅木（仮設足場）,Baseboard (Temporary scaffolding)
3884,英語_pdfplumber_抽出_最終版.csv,英語,22,8.0,単管,Single pipe(cid:9)
3885,英語_pdfplumber_抽出_最終版.csv,英語,22,9.0,脚立,Stepladder
3886,英語_pdfplumber_抽出_最終版.csv,英語,22,10.0,作業半径,Operating radius
3887,英語_pdfplumber_抽出_最終版.csv,英語,23,11.0,仮ボルト,Temporary bolt
3888,英語_pdfplumber_抽出_最終版.csv,英語,23,12.0,手直し,Rework(cid:9)
3889,英語_pdfplumber_抽出_最終版.csv,英語,23,13.0,面一,Flushness
3890,英語_pdfplumber_抽出_最終版.csv,英語,23,14.0,点検事項,Inspection list(cid:9)
3891,英語_pdfplumber_抽出_最終版.csv,英語,23,15.0,積載荷重,Loading capacity
3892,英語_pdfplumber_抽出_最終版.csv,英語,23,16.0,すき間,Clearance
3893,英語_pdfplumber_抽出_最終版.csv,英語,23,17.0,通りを見る,Check correctness
3894,英語_pdfplumber_抽出_最終版.csv,英語,23,18.0,組立,Assembly
3895,英語_pdfplumber_抽出_最終版.csv,英語,23,19.0,地組,Basic assembly on the ground
3896,英語_pdfplumber_抽出_最終版.csv,英語,23,20.0,天端,Top surface
3897,英語_pdfplumber_抽出_最終版.csv,英語,24,21.0,玉掛け,Slinging
3898,英語_pdfplumber_抽出_最終版.csv,英語,24,22.0,合図,Signal
3899,英語_pdfplumber_抽出_最終版.csv,英語,24,23.0,定格荷重,Rated load
3900,英語_pdfplumber_抽出_最終版.csv,英語,24,24.0,たち,Verticality
3901,英語_pdfplumber_抽出_最終版.csv,英語,25,2.0,安全帯,Safety belt
3902,英語_pdfplumber_抽出_最終版.csv,英語,25,3.0,インサート,Threaded insert
3903,英語_pdfplumber_抽出_最終版.csv,英語,25,4.0,スペーサ,Spacer(cid:9)
3904,英語_pdfplumber_抽出_最終版.csv,英語,25,5.0,鉄筋,Rebar(cid:9)
3905,英語_pdfplumber_抽出_最終版.csv,英語,25,6.0,電工ドラム（ドラム）,Retractable extension cord reel (Drum)
3906,英語_pdfplumber_抽出_最終版.csv,英語,25,7.0,電動丸のこ（電のこ）,Electric circular saw (Electric saw)(cid:9)
3907,英語_pdfplumber_抽出_最終版.csv,英語,25,8.0,パッキン,Packing(cid:9)
3908,英語_pdfplumber_抽出_最終版.csv,英語,25,9.0,小バール,Small crowbar
3909,英語_pdfplumber_抽出_最終版.csv,英語,25,10.0,大バール,Large crowbar
3910,英語_pdfplumber_抽出_最終版.csv,英語,26,11.0,化粧合板,Decorative plywood(cid:9)
3911,英語_pdfplumber_抽出_最終版.csv,英語,26,12.0,普通合板,Regular plywood
3912,英語_pdfplumber_抽出_最終版.csv,英語,26,13.0,スタイロフォーム,Styrofoam
3913,英語_pdfplumber_抽出_最終版.csv,英語,26,14.0,面木,Chamfer
3914,英語_pdfplumber_抽出_最終版.csv,英語,26,15.0,バイブレーター,Vibrator(cid:9)
3915,英語_pdfplumber_抽出_最終版.csv,英語,26,16.0,剥離剤,Remover
3916,英語_pdfplumber_抽出_最終版.csv,英語,26,17.0,けこみ板,Riser
3917,英語_pdfplumber_抽出_最終版.csv,英語,26,18.0,目地棒,Joint bar
3918,英語_pdfplumber_抽出_最終版.csv,英語,26,19.0,コンクリート,Concrete
3919,英語_pdfplumber_抽出_最終版.csv,英語,26,20.0,コンベックス,Metal tape measure
3920,英語_pdfplumber_抽出_最終版.csv,英語,27,21.0,作業用手袋,Work gloves
3921,英語_pdfplumber_抽出_最終版.csv,英語,27,22.0,差金,L-square ruler
3922,英語_pdfplumber_抽出_最終版.csv,英語,27,23.0,水平器,Leveler(cid:9)
3923,英語_pdfplumber_抽出_最終版.csv,英語,27,24.0,墨さし,Bamboo marking pen
3924,英語_pdfplumber_抽出_最終版.csv,英語,27,25.0,墨つぼ,Inkpot
3925,英語_pdfplumber_抽出_最終版.csv,英語,28,1.0,丸セパレーター （丸セパ）,Round separator (Marusepa)
3926,英語_pdfplumber_抽出_最終版.csv,英語,28,2.0,天端釘,Leveling pin
3927,英語_pdfplumber_抽出_最終版.csv,英語,28,3.0,ケレン,Surface preparation
3928,英語_pdfplumber_抽出_最終版.csv,英語,28,4.0,型枠支保工,Form timbering
3929,英語_pdfplumber_抽出_最終版.csv,英語,28,5.0,基礎型枠 （メタルフォーム）,Foundation formwork (Metal form)(cid:9)
3930,英語_pdfplumber_抽出_最終版.csv,英語,28,6.0,釘仕舞い,Clearing away
3931,英語_pdfplumber_抽出_最終版.csv,英語,28,7.0,スラブ天端,Slab upper surface
3932,英語_pdfplumber_抽出_最終版.csv,英語,28,8.0,高さ（タッパ）,Height (Tappa)
3933,英語_pdfplumber_抽出_最終版.csv,英語,28,9.0,建込み,Installation
3934,英語_pdfplumber_抽出_最終版.csv,英語,28,10.0,通り,Correcting / improving
3935,英語_pdfplumber_抽出_最終版.csv,英語,29,11.0,蹴上げ,Riser
3936,英語_pdfplumber_抽出_最終版.csv,英語,29,12.0,蹴込み,Nosing
3937,英語_pdfplumber_抽出_最終版.csv,英語,29,13.0,工具の手入れ,Tool maintenance
3938,英語_pdfplumber_抽出_最終版.csv,英語,29,14.0,下げ振り,Plumb bob
3939,英語_pdfplumber_抽出_最終版.csv,英語,29,15.0,地墨,Marking
3940,英語_pdfplumber_抽出_最終版.csv,英語,29,16.0,捨てコンクリート,Leveling concrete
3941,英語_pdfplumber_抽出_最終版.csv,英語,29,17.0,はね出し,Overhanging
3942,英語_pdfplumber_抽出_最終版.csv,英語,29,18.0,はらみ,Swell
3943,英語_pdfplumber_抽出_最終版.csv,英語,29,19.0,前面,Front
3944,英語_pdfplumber_抽出_最終版.csv,英語,30,20.0,養生,Curing
3945,英語_pdfplumber_抽出_最終版.csv,英語,30,21.0,レベル,Level
3946,英語_pdfplumber_抽出_最終版.csv,英語,30,22.0,割付,Allocation
3947,英語_pdfplumber_抽出_最終版.csv,英語,30,23.0,埋め込み金物,Metal insert
3948,英語_pdfplumber_抽出_最終版.csv,英語,30,24.0,解体する（バラス）,Demolish (Barasu)
3949,英語_pdfplumber_抽出_最終版.csv,英語,30,25.0,かぶり寸法,Concrete cover thickness
3950,英語_pdfplumber_抽出_最終版.csv,英語,31,1.0,異形棒鋼,Deformed steel bar
3951,英語_pdfplumber_抽出_最終版.csv,英語,31,2.0,結束線,Binding wire
3952,英語_pdfplumber_抽出_最終版.csv,英語,31,3.0,結束工具,Tying tool
3953,英語_pdfplumber_抽出_最終版.csv,英語,31,4.0,鉄筋切断機,Rebar cutter
3954,英語_pdfplumber_抽出_最終版.csv,英語,31,5.0,鉄筋曲げ加工機,Rebar bending machine(cid:9)
3955,英語_pdfplumber_抽出_最終版.csv,英語,31,8.0,アンカー,Anchor
3956,英語_pdfplumber_抽出_最終版.csv,英語,31,9.0,加工場,Workshop
3957,英語_pdfplumber_抽出_最終版.csv,英語,31,10.0,スペーサ―,Spacer
3958,英語_pdfplumber_抽出_最終版.csv,英語,32,11.0,ドーナツ,Donut spacer
3959,英語_pdfplumber_抽出_最終版.csv,英語,32,12.0,加工配筋図,Bar bending and arrangement schedule
3960,英語_pdfplumber_抽出_最終版.csv,英語,32,13.0,配筋詳細図,Detailed bar arrangement schedule
3961,英語_pdfplumber_抽出_最終版.csv,英語,32,14.0,開口補強筋,Opening reinforcement bar
3962,英語_pdfplumber_抽出_最終版.csv,英語,32,15.0,幅止め筋,Spreader bar
3963,英語_pdfplumber_抽出_最終版.csv,英語,32,16.0,差筋,Expansion joint
3964,英語_pdfplumber_抽出_最終版.csv,英語,32,17.0,柱主筋,Longitudinal bar
3965,英語_pdfplumber_抽出_最終版.csv,英語,32,18.0,柱配筋,Reinforced column
3966,英語_pdfplumber_抽出_最終版.csv,英語,32,19.0,スラブ筋,Reinforced slab
3967,英語_pdfplumber_抽出_最終版.csv,英語,32,20.0,ベース筋,Footing bottom rebar
3968,英語_pdfplumber_抽出_最終版.csv,英語,33,21.0,帯筋（フープ）,Hoop
3969,英語_pdfplumber_抽出_最終版.csv,英語,33,22.0,下端筋,Lower rebar
3970,英語_pdfplumber_抽出_最終版.csv,英語,33,23.0,上端筋,Upper rebar
3971,英語_pdfplumber_抽出_最終版.csv,英語,33,24.0,主筋,Main rebar
3972,英語_pdfplumber_抽出_最終版.csv,英語,33,25.0,あばら筋,Stirrup
3973,英語_pdfplumber_抽出_最終版.csv,英語,34,1.0,はかま筋,Footing top bar
3974,英語_pdfplumber_抽出_最終版.csv,英語,34,2.0,縦筋,Vertical reinforcement(cid:9)
3975,英語_pdfplumber_抽出_最終版.csv,英語,34,3.0,下筋,Bottom reinforcement
3976,英語_pdfplumber_抽出_最終版.csv,英語,34,4.0,横筋,Horizontal reinforcement
3977,英語_pdfplumber_抽出_最終版.csv,英語,34,5.0,腹筋,Web bar
3978,英語_pdfplumber_抽出_最終版.csv,英語,34,6.0,配力筋,Distribution bar
3979,英語_pdfplumber_抽出_最終版.csv,英語,34,7.0,上筋,Top reinforcement
3980,英語_pdfplumber_抽出_最終版.csv,英語,34,8.0,スパイラル筋,Spiral reinforcement
3981,英語_pdfplumber_抽出_最終版.csv,英語,34,9.0,鉄筋径,Rebar diameter
3982,英語_pdfplumber_抽出_最終版.csv,英語,34,10.0,かぶり厚さ,Cover concrete thickness
3983,英語_pdfplumber_抽出_最終版.csv,英語,35,11.0,角度,Angle
3984,英語_pdfplumber_抽出_最終版.csv,英語,35,12.0,シングル,Single reinforcement
